_id,id_local,desc_distrito_local,desc_barrio_local,clase_vial_edificio,desc_situacion_local,Nombre,desc_periodo_terraza,desc_situacion_terraza,DESC_CLASE,DESC_NOMBRE,desc_ubicacion_terraza
3272,270062824,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,EL RINCON DE ARTURO,Anual,Abierta,CALLE                   ,ALCALDE SAINZ DE BARANDA                          ,Bulevar
3275,270400547,SALAMANCA           ,LISTA               ,CALLE                   ,Abierto,TERRUCA,Anual,Abierta,CALLE                   ,CONDE DE PE?ALVER                                 ,Acera
3276,270469248,CHAMARTIN           ,PROSPERIDAD         ,CALLE                   ,Abierto,LA MANJERIA,Anual,Abierta,CALLE                   ,CORAZON DE MARIA                                  ,Acera
3277,280022653,CHAMARTIN           ,NUEVA ESPA?A        ,PASEO                   ,Abierto,ILLUNBE,Anual,Abierta,PASEO                   ,CASTELLANA                                        ,Bulevar
3278,270096926,CHAMARTIN           ,CASTILLA            ,CALLE                   ,Abierto,CENTRO DE ELIMINACION DE PIOJOS Y LIENDRES,Anual,Abierta,CALLE                   ,NU?EZ MORGADO                                     ,Acera
3280,270301676,LATINA              ,CAMPAMENTO          ,CALLE                   ,Abierto,EL RINCON DE ELI,Anual,Abierta,CALLE                   ,CLAUDIO SANCHEZ ALBORNOZ                          ,Superficie en parcela privada
3282,270331451,RETIRO              ,LOS JERONIMOS       ,CALLE                   ,Abierto,CAFETERIA RESTAURANTE ANDUJAR,Anual,Abierta,CALLE                   ,ALFONSO XI                                        ,Acera
3286,100001177,LATINA              ,LAS AGUILAS         ,CALLE                   ,Abierto,CERVECERIA AROCA,Anual,Abierta,CALLE                   ,BLAS CABRERA                                      ,Superficie en parcela privada
3287,270527869,MONCLOA-ARAVACA     ,CIUDAD UNIVERSITARIA,CALLE                   ,Abierto,RESTAURANTE DONATE,Anual,Abierta,CALLE                   ,ARAVACA                                           ,Otros
3291,280012010,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,LA DOMINGA,Anual,Abierta,PLAZA                   ,RASTRILLO                                         ,Plaza con bandas permanentes de circulaci? rodada
3292,270541446,CIUDAD LINEAL       ,CONCEPCION          ,CALLE                   ,Abierto,EL RINCON DE ELSA,Estacional,Abierta,CALLE                   ,VIRGEN DE LA ROCA                                 ,Acera
3293,270397482,SALAMANCA           ,RECOLETOS           ,CALLE                   ,Abierto,CAFETERIA CANDILEJAS,Anual,Abierta,CALLE                   ,HERMOSILLA                                        ,Acera
3294,280054729,CARABANCHEL         ,PUERTA BONITA       ,CALLE                   ,Abierto,CAFETERIA LA NUEVA POCHA,Anual,Abierta,AVENIDA                 ,OPORTO                                            ,Acera
3298,280048661,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,ROYAL THAI -RESTAURANTE TAILAND?S,Estacional,Abierta,GLORIETA                ,LALIN                                             ,Acera
3299,40002435,SALAMANCA           ,GOYA                ,AVENIDA                 ,Abierto,FRANK AND FURT,Anual,Abierta,CALLE                   ,ANTONIA MERCE                                     ,Plaza peatonal
3300,270537986,VICALVARO           ,CASCO H.VICALVARO   ,CALLE                   ,Abierto,BAR CAROLINA,Anual,Abierta,CALLE                   ,HORNO DE LABRADORES                               ,Acera
3302,285005706,ARGANZUELA          ,DELICIAS            ,CALLE                   ,Abierto,EL GATO Y LA ALMENDRA,Anual,Abierta,CALLE                   ,ORIANA                                            ,Otros
3305,270549438,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,LA PESCADERIA,Anual,Abierta,CALLE                   ,BALLESTA                                          ,Acera
3306,280011216,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,HOME BURGER BAR,Estacional,Abierta,CALLE                   ,SILVA                                             ,Plaza con bandas permanentes de circulaci? rodada
3307,270040862,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,BAR CANALES,Anual,Abierta,CALLE                   ,MIRA EL SOL                                       ,Acera
3308,270329773,CENTRO              ,PALACIO             ,PLAZA                   ,Abierto,LA ESQUINA,Anual,Abierta,PLAZA                   ,SAN MIGUEL                                        ,Plaza con bandas permanentes de circulaci? rodada
3309,10001062,CENTRO              ,CORTES              ,PLAZA                   ,Abierto,LA TAPERIA,Anual,Abierta,PLAZA                   ,PLATERIA DE MARTINEZ                              ,Plaza con bandas permanentes de circulaci? rodada
3310,270495697,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,TURKANA BAR,Anual,Abierta,CALLE                   ,SEGOVIA                                           ,Acera
3311,280009473,CENTRO              ,CORTES              ,CALLE                   ,Abierto,VIPS,Anual,Suspension temporal,CALLE                   ,VIRGEN DE LOS PELIGROS                            ,Acera
3314,10003397,CENTRO              ,SOL                 ,CALLE                   ,Abierto,RESTAURANTE AMBAL,Anual,Abierta,PLAZA                   ,MAYOR                                             ,Plaza peatonal
3316,285002387,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,NUEVO CAFE BARBIERI,Anual,Abierta,CALLE                   ,AVE MARIA                                         ,Acera
3318,285004160,CENTRO              ,SOL                 ,PLAZA                   ,Abierto,SAN GINES,Anual,Abierta,PLAZA                   ,SAN GINES                                         ,Plaza peatonal
3319,270220318,CENTRO              ,SOL                 ,CALLE                   ,Abierto,LA TORRE DEL ORO,Anual,Abierta,PLAZA                   ,MAYOR                                             ,Plaza peatonal
3320,270350674,CENTRO              ,SOL                 ,CALLE                   ,Abierto,EBOLI,Anual,Abierta,PLAZA                   ,MAYOR                                             ,Plaza peatonal
3321,10000150,CENTRO              ,SOL                 ,PLAZA                   ,Abierto,CAFE LOS ARCOS BAR,Anual,Abierta,PLAZA                   ,MAYOR                                             ,Plaza peatonal
3322,270220309,CENTRO              ,SOL                 ,CALLE                   ,Abierto,RESTAURANTE LIANA,Anual,Abierta,PLAZA                   ,MAYOR                                             ,Plaza peatonal
3323,280011615,CENTRO              ,SOL                 ,CALLE                   ,Abierto,EL GATO NEGRO,Anual,Abierta,PLAZA                   ,MAYOR                                             ,Plaza peatonal
3324,270239118,CENTRO              ,SOL                 ,CALLE                   ,Abierto,RESTAURANTE  HEGAR,Anual,Abierta,PLAZA                   ,MAYOR                                             ,Plaza peatonal
3325,270553478,CENTRO              ,SOL                 ,PLAZA                   ,Abierto,TIENDA DE SOUVENIRS, REGALOS Y COMPLEMENTOS,Anual,Abierta,PLAZA                   ,MAYOR                                             ,Plaza peatonal
3327,10001817,CENTRO              ,CORTES              ,CALLE                   ,Abierto,EURO DONER ISTANBUL,Estacional,Abierta,CALLE                   ,ATOCHA                                            ,Acera
3329,270538187,CENTRO              ,SOL                 ,CALLE                   ,Abierto,TERRA ANOSA,Estacional,Abierta,TRAVESIA                ,BRINGAS                                           ,Acera
3330,280011326,CENTRO              ,SOL                 ,COSTANILLA              ,Abierto,LOS AMIGOS RESTAURANTE,Anual,Abierta,CALLE                   ,CONCHAS                                           ,Calle peatonal
3331,270444103,CENTRO              ,CORTES              ,PLAZA                   ,Abierto,CERVACERIA 100 MONTADITOS,Anual,Abierta,PLAZA                   ,CORTES                                            ,Acera
3334,270309047,CENTRO              ,SOL                 ,CALLE                   ,Abierto,RESTAURANTE SOBRINO DE BOTIN                      ,Estacional,Abierta,CALLE                   ,CUCHILLEROS                                       ,Acera
3335,270043216,CENTRO              ,CORTES              ,CALLE                   ,Abierto,LA GUSTAVA,Anual,Abierta,PLAZA                   ,MATUTE                                            ,Plaza peatonal
3337,270287246,CENTRO              ,SOL                 ,CALLE                   ,Abierto,TOPOLLINO,Anual,Abierta,PLAZA                   ,SANTO DOMINGO                                     ,Acera
3341,280010473,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,ZENITH,Anual,Abierta,CALLE                   ,VALVERDE                                          ,Acera
3342,280011218,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,SURYA,Anual,Abierta,CALLE                   ,MIGUEL MOYA                                       ,Acera
3343,270332037,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,DIA MARKET,Estacional,Abierta,CALLE                   ,IBIZA                                             ,Bulevar
3345,270143210,LATINA              ,ALUCHE              ,CALLE                   ,Abierto,BAR MESON GONZALEZ,Anual,Abierta,CALLE                   ,MAQUEDA                                           ,Superficie en parcela privada
3346,270248076,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,RESTAURANTE GALLEGO,Anual,Abierta,CALLE                   ,SAN MODESTO                                       ,Superficie en parcela privada
3348,60002855,TETUAN              ,CUATRO CAMINOS      ,CALLE                   ,Abierto,FURUSATO,Estacional,Abierta,CALLE                   ,REINA MERCEDES                                    ,Acera
3357,40001922,SALAMANCA           ,GOYA                ,CALLE                   ,Abierto,KEBAB PALACE,Anual,Abierta,CALLE                   ,GENERAL DIAZ PORLIER                              ,Acera
3358,280000354,SALAMANCA           ,CASTELLANA          ,PASEO                   ,Abierto,LATERAL,Anual,Abierta,PASEO                   ,CASTELLANA                                        ,Calle peatonal
3361,270244067,VILLA DE VALLECAS   ,CASCO H.VALLECAS    ,CALLE                   ,Abierto,BAR LOS BARRILES,Anual,Abierta,CALLE                   ,CONGOSTO                                          ,Acera
3362,270141748,LATINA              ,ALUCHE              ,CALLE                   ,Abierto,BAR CERVECERIA ARRUZA,Estacional,Abierta,CALLE                   ,OCA?A                                             ,Acera
3363,270141439,LATINA              ,LUCERO              ,CALLE                   ,Abierto,BODEBAS ?LVARO,Anual,Abierta,CALLE                   ,VILLAMANIN                                        ,Acera
3364,270378495,PUENTE DE VALLECAS  ,PORTAZGO            ,CALLE                   ,Abierto,CAFETERIA CALERO CERVECERIA,Anual,Abierta,CALLE                   ,PEDRO LABORDE                                     ,Acera
3365,270456353,VILLAVERDE          ,SAN CRISTOBAL       ,CALLE                   ,Abierto,BAR LOS ARCOS,Estacional,Abierta,PLAZA                   ,PALOMA DE LA PAZ                                  ,Plaza peatonal
3368,30000146,RETIRO              ,LOS JERONIMOS       ,CALLE                   ,Abierto,KOFE KORNER,Anual,Abierta,CALLE                   ,MORETO                                            ,Acera
3371,30000587,RETIRO              ,NI?O JESUS          ,CALLE                   ,Abierto,LIMA-LIM?N,Estacional,Abierta,CALLE                   ,PIO BAROJA                                        ,Acera
3372,270483614,SALAMANCA           ,GOYA                ,CALLE                   ,Abierto,FRANQUICIA O'DONNELL 17, S.L.,Estacional,Abierta,CALLE                   ,O'DONNELL                                         ,Acera
3373,280044413,MONCLOA-ARAVACA     ,ARGUELLES           ,CALLE                   ,Abierto,RESTAURANTE PUNTO B?SICO,Anual,Abierta,CALLE                   ,MARQUES DE URQUIJO                                ,Acera
3374,280018206,ARGANZUELA          ,PALOS DE MOGUER     ,CALLE                   ,Abierto,SIN ESPECIFICAR,Anual,Abierta,CALLE                   ,PALOS DE LA FRONTERA                              ,Acera
3378,270212800,CIUDAD LINEAL       ,QUINTANA            ,CALLE                   ,Abierto,BAR EL BUEN GUSTO,Anual,Abierta,CALLE                   ,VIRGEN DEL CANTO                                  ,Calle peatonal
3379,270016955,RETIRO              ,ADELFAS             ,PLAZA                   ,Abierto,CAFETERIA HOTEL CLARIDGE,Estacional,Abierta,CALLE                   ,CARLOS Y GUILLERMO FERNANDEZ SHAW                 ,Acera
3381,270529221,CHAMARTIN           ,EL VISO             ,CALLE                   ,Abierto,CERVECERIA CASA PUEBLA,Anual,Abierta,CALLE                   ,MARCELIANO SANTA MARIA                            ,Bulevar
3382,280021288,CHAMARTIN           ,EL VISO             ,GLORIETA                ,Abierto,BAR-RESTAURANTE,Estacional,Abierta,GLORIETA                ,LOPEZ DE HOYOS                                    ,Acera
3383,270225103,CHAMARTIN           ,EL VISO             ,PASEO                   ,Abierto,VIABANA  BAR-RESTAURANTE,Anual,Abierta,PASEO                   ,LA HABANA                                         ,Acera
3384,100001259,LATINA              ,LUCERO              ,CALLE                   ,Abierto,CAFETERIA ARES CERVECERIA,Anual,Abierta,CALLE                   ,CUART DE POBLET                                   ,Acera
3386,270546556,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,NAIF,Anual,Abierta,PLAZA                   ,SAN ILDEFONSO                                     ,Plaza con bandas permanentes de circulaci? rodada
3388,290000160,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,CON A CHE,Anual,Abierta,PLAZA                   ,SAN ILDEFONSO                                     ,Plaza con bandas permanentes de circulaci? rodada
3390,285001292,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,BAR RESTAURANTE,Anual,Abierta,CALLE                   ,SANTIAGO                                          ,Acera
3391,270311997,CENTRO              ,SOL                 ,CALLE                   ,Abierto,AREPA OLE,Anual,Abierta,CALLE                   ,POSTAS                                            ,Calle peatonal
3392,270530926,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,CAFE ALMA BAR,Anual,Abierta,CALLE                   ,SANTA ISABEL                                      ,Acera
3393,10003554,CENTRO              ,PALACIO             ,CALLE                   ,Abierto,PIZERIA VIA APPIA,Anual,Abierta,CALLE                   ,VERGARA                                           ,Acera
3398,285032748,VILLA DE VALLECAS   ,ENSANCHE DE VALLECAS,CALLE                   ,Abierto,JUST WALKIN BAR RESTAURANTE,Anual,Abierta,CALLE                   ,BA?OS DE VALDEARADOS                              ,Bulevar
3409,270034452,ARGANZUELA          ,PALOS DE MOGUER     ,PASEO                   ,Abierto,BAR LA AMISTAD,Anual,Abierta,PASEO                   ,SANTA MARIA DE LA CABEZA                          ,Acera
3410,280048619,FUENCARRAL-EL PARDO ,MIRASIERRA          ,CALLE                   ,Abierto,QDELEITE,Estacional,Abierta,AVENIDA                 ,MONASTERIO DE SILOS                               ,Acera
3412,280047341,FUENCARRAL-EL PARDO ,EL PILAR            ,CALLE                   ,Abierto,LA MALAGUE?A,Anual,Abierta,CALLE                   ,SARRIA                                            ,Calle peatonal
3413,280047386,FUENCARRAL-EL PARDO ,EL PILAR            ,AVENIDA                 ,Abierto,BAR LA CABA?A,Estacional,Abierta,AVENIDA                 ,BETANZOS                                          ,Otros
3415,270549546,LATINA              ,ALUCHE              ,CALLE                   ,Abierto,BAR EL BARRIO,Anual,Abierta,CALLE                   ,QUERO                                             ,Calle peatonal
3416,40001763,SALAMANCA           ,RECOLETOS           ,CALLE                   ,Abierto,EL MESTIZO,Anual,Abierta,CALLE                   ,RECOLETOS                                         ,Acera
3429,270491945,CARABANCHEL         ,OPA?EL              ,CALLE                   ,Abierto,BAR LA VIA CERVECERIA MARISQUERIA,Anual,Abierta,CALLE                   ,VIA                                               ,Acera
3430,285023485,CARABANCHEL         ,OPA?EL              ,CALLE                   ,Abierto,BAR RESTAURANTE ROSA,Anual,Abierta,CALLE                   ,ALEJANDRO SANCHEZ                                 ,Acera
3431,110004123,CARABANCHEL         ,VISTA ALEGRE        ,CALLE                   ,Abierto,CERVECERIA SAMARA,Estacional,Abierta,CALLE                   ,SAN ANTOLIN                                       ,Acera
3432,270526217,SALAMANCA           ,GOYA                ,CALLE                   ,Abierto,LIZARRAN,Anual,Abierta,CALLE                   ,ALCALA                                            ,Acera
3433,280041706,LATINA              ,PUERTA DEL ANGEL    ,PASEO                   ,Abierto,CAFETERIA GRAN VIA,Estacional,Abierta,PASEO                   ,JESUITAS                                          ,Otros
3434,270531222,LATINA              ,LAS AGUILAS         ,CALLE                   ,Abierto,EL RINCON DE LAVINIA,Anual,Abierta,CALLE                   ,GUARE?A                                           ,Acera
3438,280073286,CIUDAD LINEAL       ,COSTILLARES         ,CALLE                   ,Abierto,EL RINCON DEL PINAR,Estacional,Abierta,CALLE                   ,ARTURO SORIA                                      ,Acera
3439,50001150,CHAMARTIN           ,HISPANOAMERICA      ,CALLE                   ,Abierto,CAFETERIA SIETE,Estacional,Abierta,CALLE                   ,VICTOR DE LA SERNA                                ,Acera
3440,280022748,CHAMARTIN           ,NUEVA ESPA?A        ,CALLE                   ,Abierto,BABY BEEF RUBAIYAT,Anual,Abierta,CALLE                   ,JUAN HURTADO DE MENDOZA                           ,Acera
3441,270220280,CENTRO              ,SOL                 ,PLAZA                   ,Abierto,LAS CUEVAS DE LUIS CANDELAS                       ,Anual,Abierta,CALLE                   ,CUCHILLEROS                                       ,Acera
3442,280008236,CENTRO              ,CORTES              ,CALLE                   ,Abierto,BAR-ASADOR MR. PIPE,Estacional,Abierta,CALLE                   ,ATOCHA                                            ,Acera
3445,10002570,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,BAR PORTO,Anual,Abierta,PLAZA                   ,LAVAPIES                                          ,Acera
3446,280023502,CHAMARTIN           ,HISPANOAMERICA      ,CALLE                   ,Abierto,BACCIU,Anual,Abierta,CALLE                   ,VICTOR DE LA SERNA                                ,Acera
3448,270491866,CHAMARTIN           ,CIUDAD JARDIN       ,PLAZA                   ,Abierto,LA JUNTA,Anual,Abierta,PLAZA                   ,SAGRADO CORAZON DE JESUS                          ,Plaza peatonal
3452,200001491,SAN BLAS-CANILLEJAS ,ROSAS               ,CALLE                   ,Abierto,PULPERIA AIRI?OS,Anual,Abierta,CALLE                   ,SUECIA                                            ,Acera
3455,270086237,CHAMARTIN           ,EL VISO             ,CALLE                   ,Abierto,ICIAR,Anual,Abierta,CALLE                   ,MARCELIANO SANTA MARIA                            ,Bulevar
3456,270089409,CHAMARTIN           ,PROSPERIDAD         ,CALLE                   ,Abierto,EL COTO DEL CASAR                     ,Anual,Abierta,CALLE                   ,CORAZON DE MARIA                                  ,Acera
3457,270558306,CHAMARTIN           ,CASTILLA            ,PASEO                   ,Abierto,STARBUCKS COFFEE,Anual,Abierta,PASEO                   ,CASTELLANA                                        ,Superficie en parcela privada
3458,285032709,VILLA DE VALLECAS   ,ENSANCHE DE VALLECAS,CALLE                   ,Abierto,ESTRELLA DEL SUR,Anual,Abierta,AVENIDA                 ,ENSANCHE DE VALLECAS                              ,Acera
3459,270039656,CENTRO              ,EMBAJADORES         ,PLAZA                   ,Abierto,BAR L0S CARACOLES,Anual,Abierta,PLAZA                   ,CASCORRO                                          ,Plaza con bandas permanentes de circulaci? rodada
3462,270044537,CENTRO              ,JUSTICIA            ,CALLE                   ,Abierto,CERVECERIA ROCAFRIA,Anual,Abierta,CALLE                   ,BARQUILLO                                         ,Acera
3463,30000699,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,CALZADO-COMPLEMENTOS,Anual,Abierta,CALLE                   ,ALCALDE SAINZ DE BARANDA                          ,Bulevar
3465,270552068,CENTRO              ,UNIVERSIDAD         ,CALLE                   ,Abierto,RESTAURANTE MUI,Anual,Abierta,CALLE                   ,DESENGA?O                                         ,Acera
3467,280073542,CIUDAD LINEAL       ,COSTILLARES         ,AVENIDA                 ,Abierto,BAR TELEPESCADITO,Estacional,Abierta,AVENIDA                 ,SAN LUIS                                          ,Acera
3468,280011359,CENTRO              ,SOL                 ,CALLE                   ,Abierto,LAMBUZO,Anual,Abierta,CALLE                   ,CONCHAS                                           ,Calle peatonal
3470,280008999,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,TOMATES VERDES FRITOS,Anual,Abierta,CALLE                   ,SANTA ISABEL                                      ,Acera
3472,285046905,CIUDAD LINEAL       ,COLINA              ,CALLE                   ,Abierto,MUESTRA,Anual,Abierta,CALLE                   ,ULISES                                            ,Acera
3473,285020337,LATINA              ,LUCERO              ,CALLE                   ,Abierto,BAR,Estacional,Abierta,CALLE                   ,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN            ,Calle peatonal
3480,270035701,MONCLOA-ARAVACA     ,VALDEZARZA          ,CALLE                   ,Abierto,BAR CAFETERIA LOS POETAS,Estacional,Abierta,CALLE                   ,VALDEVARNES                                       ,Acera
3481,270378718,MONCLOA-ARAVACA     ,CASA DE CAMPO       ,PASEO                   ,Abierto,HORNO SAN ANTONIO PASTELERIA CAFETERIA,Estacional,Abierta,PASEO                   ,FLORIDA                                           ,Acera
3483,280054405,CARABANCHEL         ,VISTA ALEGRE        ,AVENIDA                 ,Abierto,EL SECRETO DE DORA,Anual,Abierta,AVENIDA                 ,PLAZA DE TOROS                                    ,Acera
3486,285032755,VILLA DE VALLECAS   ,ENSANCHE DE VALLECAS,CALLE                   ,Abierto,MAMMA COOKIE,Anual,Abierta,AVENIDA                 ,LA GAVIA                                          ,Acera
3488,285032763,VILLA DE VALLECAS   ,ENSANCHE DE VALLECAS,AVENIDA                 ,Abierto,SIN INDICAR,Anual,Abierta,AVENIDA                 ,GRAN VIA DEL SURESTE                              ,Bulevar
3491,285007245,CHAMARTIN           ,HISPANOAMERICA      ,CALLE                   ,Abierto,CAFE,Anual,Abierta,CALLE                   ,PUERTO RICO                                       ,Acera
3492,270091147,CHAMARTIN           ,CIUDAD JARDIN       ,CALLE                   ,Abierto,FERRARA GASTRONOMIA,Anual,Abierta,CALLE                   ,PRINCIPE DE VERGARA                               ,Otros
3493,50002156,CHAMARTIN           ,EL VISO             ,CALLE                   ,Abierto,SWAP,Estacional,Abierta,CALLE                   ,MARCELIANO SANTA MARIA                            ,Bulevar
3494,270085899,CHAMARTIN           ,EL VISO             ,PASEO                   ,Abierto,CAIXA,Anual,Abierta,PASEO                   ,LA HABANA                                         ,Acera
3495,270094631,CHAMARTIN           ,NUEVA ESPA?A        ,CALLE                   ,Abierto,VIGA MAR S,Anual,Abierta,CALLE                   ,DOCTOR FLEMING                                    ,Acera
3499,270534573,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,LA BARRA DE PELOTARI,Anual,Abierta,CALLE                   ,PALAS DE REY                                      ,Acera
3500,285016524,FUENCARRAL-EL PARDO ,MIRASIERRA          ,CALLE                   ,Abierto,TELEPIZZA,Anual,Abierta,CALLE                   ,SENDA DEL INFANTE                                 ,Acera
3502,280047533,FUENCARRAL-EL PARDO ,LA PAZ              ,CALLE                   ,Abierto,BAR CAFE MI HABANA,Estacional,Abierta,CALLE                   ,VILLA DE MARIN                                    ,Acera
3505,285020545,LATINA              ,ALUCHE              ,CALLE                   ,Abierto,PLAQUES,Anual,Abierta,CALLE                   ,CAMARENA                                          ,Superficie en parcela privada
3506,270525751,LATINA              ,LUCERO              ,CALLE                   ,Abierto,BAR LAS HURDES,Anual,Abierta,CALLE                   ,DUQUESA DE PARCENT                                ,Superficie en parcela privada
3507,270352381,CENTRO              ,CORTES              ,CALLE                   ,Abierto,HONTANARES SA,Anual,Abierta,CALLE                   ,SEVILLA                                           ,Acera
3508,270531006,USERA               ,ALMENDRALES         ,CALLE                   ,Abierto,LA ALEGRIA DE GRANADA,Estacional,Abierta,CALLE                   ,ANTONIO LOPEZ                                     ,Acera
3510,20000865,ARGANZUELA          ,ACACIAS             ,PASEO                   ,Abierto,CAFETERIA LA EMBAJADA CERVECERIA,Anual,Abierta,GLORIETA                ,SANTA MARIA DE LA CABEZA                          ,Acera
3511,270470600,RETIRO              ,NI?O JESUS          ,CALLE                   ,Abierto,LIDL,Estacional,Abierta,CALLE                   ,ANTONIO DIAZ-CA?ABATE                             ,Acera
3512,270280735,RETIRO              ,PACIFICO            ,CALLE                   ,Abierto,CAFETERIA NECTAR,Anual,Abierta,CALLE                   ,CAVANILLES                                        ,Acera
3513,270287554,RETIRO              ,ADELFAS             ,AVENIDA                 ,Abierto,ROTONDA PACIFICO CERVECERIA,Anual,Abierta,AVENIDA                 ,CIUDAD DE BARCELONA                               ,Acera
3514,270457937,RETIRO              ,PACIFICO            ,AVENIDA                 ,Abierto,MESON DAVID,Anual,Abierta,AVENIDA                 ,CIUDAD DE BARCELONA                               ,Acera
3515,270405170,PUENTE DE VALLECAS  ,ENTREVIAS           ,CALLE                   ,Abierto,BAR PALACIN,Estacional,Abierta,CALLE                   ,HERNANDEZ MAS                                     ,Acera
3516,270472782,RETIRO              ,ADELFAS             ,CALLE                   ,Abierto,CAFETERIA MADRID 2,Anual,Abierta,CALLE                   ,DOCTOR ESQUERDO                                   ,Acera
3517,270059147,RETIRO              ,PACIFICO            ,AVENIDA                 ,Abierto,BAR JACI II,Estacional,Abierta,AVENIDA                 ,MENENDEZ PELAYO                                   ,Acera
3518,280020239,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,BAR ALEMAR RESTAURANTE,Estacional,Abierta,CALLE                   ,IBIZA                                             ,Bulevar
3519,270059010,RETIRO              ,PACIFICO            ,AVENIDA                 ,Abierto,ATI - 2,Estacional,Abierta,AVENIDA                 ,CIUDAD DE BARCELONA                               ,Acera
3520,270063607,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,VIENA AZUL,Anual,Abierta,CALLE                   ,NARVAEZ                                           ,Acera
3521,270209490,SAN BLAS-CANILLEJAS ,AMPOSTA             ,CALLE                   ,Abierto,BAR CARRASCO,Anual,Abierta,CALLE                   ,FOTOGRAFIA                                        ,Acera
3522,270415526,LATINA              ,PUERTA DEL ANGEL    ,PASEO                   ,Abierto,BAR LA HERRADURA,Anual,Abierta,PASEO                   ,EXTREMADURA                                       ,Acera
3525,280071076,CIUDAD LINEAL       ,VENTAS              ,AVENIDA                 ,Abierto,CERVECERIA VARGAS,Estacional,Abierta,AVENIDA                 ,MARQUES DE CORBERA                                ,Acera
3526,270446664,SALAMANCA           ,CASTELLANA          ,CALLE                   ,Abierto,BO FINN,Anual,Abierta,CALLE                   ,VELAZQUEZ                                         ,Acera
3527,270534717,MORATALAZ           ,FONTARRON           ,CALLE                   ,Abierto,BAR BLAZQUEZ,Anual,Abierta,CALLE                   ,HACIENDA DE PAVONES                               ,Acera
3528,30001287,RETIRO              ,ADELFAS             ,CALLE                   ,Abierto,EL PARADOR,Anual,Abierta,CALLE                   ,SECO                                              ,Acera
3529,270063026,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,EL RATON VAQUERO,Anual,Abierta,CALLE                   ,ALCALDE SAINZ DE BARANDA                          ,Bulevar
3530,270409301,RETIRO              ,ADELFAS             ,CALLE                   ,Abierto,CERVECERIA TIRACA?AS,Anual,Abierta,CALLE                   ,SECO                                              ,Acera
3531,270060704,RETIRO              ,ADELFAS             ,CALLE                   ,Abierto,BAR CRISTOBAL                                     ,Anual,Abierta,CALLE                   ,SECO                                              ,Acera
3532,30000782,RETIRO              ,LOS JERONIMOS       ,CALLE                   ,Cerrado,SANT-ARCANGELO,Anual,Abierta,CALLE                   ,MORETO                                            ,Acera
3533,270065002,RETIRO              ,LOS JERONIMOS       ,CALLE                   ,Abierto,TERRAZA EL BOTANICO,Anual,Abierta,CALLE                   ,ESPALTER                                          ,Acera
3534,270538116,CHAMBERI            ,RIOS ROSAS          ,CALLE                   ,Abierto,R?TULO NO INFORMADO,Anual,Abierta,CALLE                   ,PONZANO                                           ,Acera
3535,280038586,CHAMBERI            ,VALLEHERMOSO        ,AVENIDA                 ,Abierto,PENALTI,Anual,Abierta,AVENIDA                 ,REINA VICTORIA                                    ,Acera
3537,270167559,CIUDAD LINEAL       ,VENTAS              ,AVENIDA                 ,Abierto,BAR AVENIDA,Anual,Abierta,AVENIDA                 ,MARQUES DE CORBERA                                ,Acera
3538,270478284,CENTRO              ,JUSTICIA            ,CALLE                   ,Abierto,ANGEL SIERRA,Anual,Abierta,PLAZA                   ,CHUECA                                            ,Plaza peatonal
3540,270156768,USERA               ,ZOFIO               ,CALLE                   ,Abierto,R?TULO NO INFORMADO,Anual,Abierta,CALLE                   ,MARCELO USERA                                     ,Superficie en parcela privada
3541,50000762,CHAMARTIN           ,HISPANOAMERICA      ,AVENIDA                 ,Abierto,STOP MADRID,Estacional,Abierta,AVENIDA                 ,ALBERTO ALCOCER                                   ,Acera
3542,270230118,CHAMARTIN           ,HISPANOAMERICA      ,CALLE                   ,Abierto,RESTAURANTE MAR Y TIERRA,Estacional,Abierta,CALLE                   ,ORURO                                             ,Acera
