Pais;Mes;Casos;Muertes;PIB;GastoSaludEstado;Poblacion;PorcentajeCasos;PorcentajeMuertes;PorcentajeGastoSalud
Equatorial Guinea;9;89;0;10099.15807;61.57670966;1355982;6.56351E-05;0;0.006097212
Equatorial Guinea;10;58;0;10099.15807;61.57670966;1355982;4.27734E-05;0;0.006097212
Equatorial Guinea;11;65;2;10099.15807;61.57670966;1355982;4.79357E-05;1.47495E-06;0.006097212
Equatorial Guinea;12;32;0;10099.15807;61.57670966;1355982;2.35991E-05;0;0.006097212
Estonia;1;0;0;31370.39557;1810.019003;1324820;0;0;0.057698316
Estonia;2;1;0;31370.39557;1810.019003;1324820;7.5482E-07;0;0.057698316
Estonia;3;714;3;31370.39557;1810.019003;1324820;0.000538941;2.26446E-06;0.057698316
Estonia;4;951;47;31370.39557;1810.019003;1324820;0.000717833;3.54765E-05;0.057698316
Estonia;5;199;13;31370.39557;1810.019003;1324820;0.000150209;9.81265E-06;0.057698316
Estonia;6;122;0;31370.39557;1810.019003;1324820;9.2088E-05;0;0.057698316
Estonia;7;64;0;31370.39557;1810.019003;1324820;4.83084E-05;0;0.057698316
Estonia;8;322;1;31370.39557;1810.019003;1324820;0.000243052;7.5482E-07;0.057698316
Estonia;9;942;0;31370.39557;1810.019003;1324820;0.00071104;0;0.057698316
Estonia;10;1456;9;31370.39557;1810.019003;1324820;0.001099017;6.79338E-06;0.057698316
Estonia;11;7281;39;31370.39557;1810.019003;1324820;0.005495841;2.9438E-05;0.057698316
Estonia;12;6003;37;31370.39557;1810.019003;1324820;0.004531182;2.79283E-05;0.057698316
Eswatini;3;9;0;3982.226055;132.8089734;1148133;7.83881E-06;0;0.033350436
Eswatini;4;82;1;3982.226055;132.8089734;1148133;7.14203E-05;8.70979E-07;0.033350436
Eswatini;5;192;1;3982.226055;132.8089734;1148133;0.000167228;8.70979E-07;0.033350436
Eswatini;6;512;9;3982.226055;132.8089734;1148133;0.000445941;7.83881E-06;0.033350436
Eswatini;7;1782;29;3982.226055;132.8089734;1148133;0.001552085;2.52584E-05;0.033350436
Eswatini;8;1984;51;3982.226055;132.8089734;1148133;0.001728023;4.44199E-05;0.033350436
Eswatini;9;901;17;3982.226055;132.8089734;1148133;0.000784752;1.48066E-05;0.033350436
Eswatini;10;447;9;3982.226055;132.8089734;1148133;0.000389328;7.83881E-06;0.033350436
Eswatini;11;501;4;3982.226055;132.8089734;1148133;0.000436361;3.48392E-06;0.033350436
Eswatini;12;358;6;3982.226055;132.8089734;1148133;0.000311811;5.22588E-06;0.033350436
Ethiopia;3;23;0;107657.7344;741.4781609;112078727;2.05213E-07;0;0.006887365
Ethiopia;4;107;3;107657.7344;741.4781609;112078727;9.54686E-07;2.67669E-08;0.006887365
Ethiopia;5;933;5;107657.7344;741.4781609;112078727;8.32451E-06;4.46115E-08;0.006887365
Ethiopia;6;4783;95;107657.7344;741.4781609;112078727;4.26754E-05;8.47618E-07;0.006887365
Ethiopia;7;10769;160;107657.7344;741.4781609;112078727;9.60842E-05;1.42757E-06;0.006887365
Ethiopia;8;34507;530;107657.7344;741.4781609;112078727;0.000307882;4.72882E-06;0.006887365
Ethiopia;9;23462;398;107657.7344;741.4781609;112078727;0.000209335;3.55108E-06;0.006887365
Ethiopia;10;21205;273;107657.7344;741.4781609;112078727;0.000189197;2.43579E-06;0.006887365
Ethiopia;11;13745;236;107657.7344;741.4781609;112078727;0.000122637;2.10566E-06;0.006887365
Ethiopia;12;7235;106;107657.7344;741.4781609;112078727;6.45528E-05;9.45764E-07;0.006887365
Faroe Islands;3;168;0;3248.696902;2.663931459;48677;0.003451322;0;0.00082
Faroe Islands;4;19;0;3248.696902;2.663931459;48677;0.000390328;0;0.00082
Faroe Islands;5;0;0;3248.696902;2.663931459;48677;0;0;0.00082
Faroe Islands;6;0;0;3248.696902;2.663931459;48677;0;0;0.00082
Faroe Islands;7;33;0;3248.696902;2.663931459;48677;0.000677938;0;0.00082
Faroe Islands;8;191;0;3248.696902;2.663931459;48677;0.003923824;0;0.00082
Faroe Islands;9;52;0;3248.696902;2.663931459;48677;0.001068266;0;0.00082
Faroe Islands;10;31;0;3248.696902;2.663931459;48677;0.000636851;0;0.00082
Faroe Islands;11;8;0;3248.696902;2.663931459;48677;0.000164349;0;0.00082
Faroe Islands;12;26;0;3248.696902;2.663931459;48677;0.000534133;0;0.00082
Fiji;3;5;0;4477.04034;116.7530361;889955;5.61826E-06;0;0.026078174
Fiji;4;13;0;4477.04034;116.7530361;889955;1.46075E-05;0;0.026078174
Fiji;5;0;0;4477.04034;116.7530361;889955;0;0;0.026078174
Fiji;6;0;0;4477.04034;116.7530361;889955;0;0;0.026078174
Fiji;7;9;0;4477.04034;116.7530361;889955;1.01129E-05;0;0.026078174
Fiji;8;1;2;4477.04034;116.7530361;889955;1.12365E-06;2.2473E-06;0.026078174
Fiji;9;4;0;4477.04034;116.7530361;889955;4.49461E-06;0;0.026078174
Fiji;10;2;0;4477.04034;116.7530361;889955;2.2473E-06;0;0.026078174
Fiji;11;8;0;4477.04034;116.7530361;889955;8.98922E-06;0;0.026078174
Fiji;12;4;0;4477.04034;116.7530361;889955;4.49461E-06;0;0.026078174
Finland;1;1;0;271891.7884;21427.90669;5517919;1.81228E-07;0;0.078810422
Finland;2;2;0;271891.7884;21427.90669;5517919;3.62455E-07;0;0.078810422
Finland;3;1310;13;271891.7884;21427.90669;5517919;0.000237408;2.35596E-06;0.078810422
Finland;4;3593;193;271891.7884;21427.90669;5517919;0.000651151;3.4977E-05;0.078810422
Finland;5;1920;110;271891.7884;21427.90669;5517919;0.000347957;1.99351E-05;0.078810422
Finland;6;383;12;271891.7884;21427.90669;5517919;6.94102E-05;2.17473E-06;0.078810422
Finland;7;214;1;271891.7884;21427.90669;5517919;3.87827E-05;1.81228E-07;0.078810422
Finland;8;654;6;271891.7884;21427.90669;5517919;0.000118523;1.08737E-06;0.078810422
Finland;9;1815;8;271891.7884;21427.90669;5517919;0.000328928;1.44982E-06;0.078810422
Finland;10;6018;15;271891.7884;21427.90669;5517919;0.001090629;2.71842E-06;0.078810422
Finland;11;8719;35;271891.7884;21427.90669;5517919;0.001580125;6.34297E-06;0.078810422
Finland;12;6181;60;271891.7884;21427.90669;5517919;0.001120169;1.08737E-05;0.078810422
France;1;6;0;2639008.702;244271.3802;67012883;8.9535E-08;0;0.092561794
France;2;51;2;2639008.702;244271.3802;67012883;7.61048E-07;2.9845E-08;0.092561794
France;3;44493;3022;2639008.702;244271.3802;67012883;0.000663947;4.50958E-05;0.092561794
France;4;83892;21063;2639008.702;244271.3802;67012883;0.001251879;0.000314313;0.092561794
France;5;23054;4684;2639008.702;244271.3802;67012883;0.000344023;6.9897E-05;0.092561794
France;6;12764;1042;2639008.702;244271.3802;67012883;0.000190471;1.55492E-05;0.092561794
France;7;22313;441;2639008.702;244271.3802;67012883;0.000332966;6.58082E-06;0.092561794
France;8;91370;352;2639008.702;244271.3802;67012883;0.001363469;5.25272E-06;0.092561794
France;9;272747;1287;2639008.702;244271.3802;67012883;0.004070068;1.92053E-05;0.092561794
France;10;781294;4672;2639008.702;244271.3802;67012883;0.011658863;6.97179E-05;0.092561794
France;11;886499;15760;2639008.702;244271.3802;67012883;0.013228785;0.000235179;0.092561794
France;12;158369;5586;2639008.702;244271.3802;67012883;0.002363262;8.33571E-05;0.092561794
Gabon;3;7;1;15314.57717;290.8995056;2172578;3.22198E-06;4.60283E-07;0.018994942
Gabon;4;269;2;15314.57717;290.8995056;2172578;0.000123816;9.20565E-07;0.018994942
Gabon;5;2379;14;15314.57717;290.8995056;2172578;0.001095012;6.44396E-06;0.018994942
Gabon;6;2739;25;15314.57717;290.8995056;2172578;0.001260714;1.15071E-05;0.018994942
Gabon;7;1958;7;15314.57717;290.8995056;2172578;0.000901233;3.22198E-06;0.018994942
Gabon;8;1153;4;15314.57717;290.8995056;2172578;0.000530706;1.84113E-06;0.018994942
Gabon;9;247;1;15314.57717;290.8995056;2172578;0.00011369;4.60283E-07;0.018994942
Gabon;10;216;1;15314.57717;290.8995056;2172578;9.94211E-05;4.60283E-07;0.018994942
Gabon;11;223;4;15314.57717;290.8995056;2172578;0.000102643;1.84113E-06;0.018994942
Gabon;12;139;4;15314.57717;290.8995056;2172578;6.39793E-05;1.84113E-06;0.018994942
Gambia;3;4;1;1812.169484;8.937619894;2347696;1.7038E-06;4.2595E-07;0.004932
Gambia;4;7;0;1812.169484;8.937619894;2347696;2.98165E-06;0;0.004932
Gambia;5;14;0;1812.169484;8.937619894;2347696;5.96329E-06;0;0.004932
Gambia;6;22;1;1812.169484;8.937619894;2347696;9.37089E-06;4.2595E-07;0.004932
Gambia;7;356;6;1812.169484;8.937619894;2347696;0.000151638;2.5557E-06;0.004932
Gambia;8;2560;88;1812.169484;8.937619894;2347696;0.001090431;3.74836E-05;0.004932
Gambia;9;616;16;1812.169484;8.937619894;2347696;0.000262385;6.81519E-06;0.004932
Gambia;10;91;7;1812.169484;8.937619894;2347696;3.87614E-05;2.98165E-06;0.004932
Gambia;11;64;4;1812.169484;8.937619894;2347696;2.72608E-05;1.7038E-06;0.004932
Gambia;12;48;0;1812.169484;8.937619894;2347696;2.04456E-05;0;0.004932
Georgia;1;0;0;15842.92253;512.7627862;3996762;0;0;0.032365416
Georgia;2;2;0;15842.92253;512.7627862;3996762;5.00405E-07;0;0.032365416
Georgia;3;96;0;15842.92253;512.7627862;3996762;2.40194E-05;0;0.032365416
Georgia;4;419;6;15842.92253;512.7627862;3996762;0.000104835;1.50122E-06;0.032365416
Georgia;5;240;6;15842.92253;512.7627862;3996762;6.00486E-05;1.50122E-06;0.032365416
Georgia;6;171;3;15842.92253;512.7627862;3996762;4.27846E-05;7.50608E-07;0.032365416
Georgia;7;232;2;15842.92253;512.7627862;3996762;5.8047E-05;5.00405E-07;0.032365416
Georgia;8;327;2;15842.92253;512.7627862;3996762;8.18162E-05;5.00405E-07;0.032365416
Georgia;9;4379;14;15842.92253;512.7627862;3996762;0.001095637;3.50284E-06;0.032365416
Georgia;10;33070;274;15842.92253;512.7627862;3996762;0.008274198;6.85555E-05;0.032365416
Georgia;11;96648;960;15842.92253;512.7627862;3996762;0.024181575;0.000240194;0.032365416
Georgia;12;55479;572;15842.92253;512.7627862;3996762;0.013880987;0.000143116;0.032365416
Germany;1;5;0;3889668.895;393318.6213;83019213;6.0227E-08;0;0.101118792
Germany;2;52;0;3889668.895;393318.6213;83019213;6.26361E-07;0;0.101118792
Germany;3;61856;583;3889668.895;393318.6213;83019213;0.000745081;7.02247E-06;0.101118792
Germany;4;97206;5705;3889668.895;393318.6213;83019213;0.001170886;6.8719E-05;0.101118792
Germany;5;22363;2212;3889668.895;393318.6213;83019213;0.000269371;2.66444E-05;0.101118792
Germany;6;12777;473;3889668.895;393318.6213;83019213;0.000153904;5.69748E-06;0.101118792
Germany;7;14439;168;3889668.895;393318.6213;83019213;0.000173924;2.02363E-06;0.101118792
Germany;8;33683;157;3889668.895;393318.6213;83019213;0.000405725;1.89113E-06;0.101118792
Germany;9;46838;190;3889668.895;393318.6213;83019213;0.000564183;2.28863E-06;0.101118792
Germany;10;229534;964;3889668.895;393318.6213;83019213;0.00276483;1.16118E-05;0.101118792
Germany;11;535116;5796;3889668.895;393318.6213;83019213;0.006445689;6.98152E-05;0.101118792
Germany;12;283209;5727;3889668.895;393318.6213;83019213;0.003411367;6.8984E-05;0.101118792
Ghana;3;152;5;70043.19981;1300.056939;30417858;4.99706E-06;1.64377E-07;0.018560787
Ghana;4;1519;11;70043.19981;1300.056939;30417858;4.99378E-05;3.6163E-07;0.018560787
Ghana;5;6097;19;70043.19981;1300.056939;30417858;0.000200441;6.24633E-07;0.018560787
Ghana;6;9583;77;70043.19981;1300.056939;30417858;0.000315045;2.53141E-06;0.018560787
Ghana;7;17791;63;70043.19981;1300.056939;30417858;0.000584887;2.07115E-06;0.018560787
Ghana;8;9063;101;70043.19981;1300.056939;30417858;0.00029795;3.32042E-06;0.018560787
Ghana;9;2277;25;70043.19981;1300.056939;30417858;7.48573E-05;8.21886E-07;0.018560787
Ghana;10;1573;19;70043.19981;1300.056939;30417858;5.1713E-05;6.24633E-07;0.018560787
Ghana;11;3514;3;70043.19981;1300.056939;30417858;0.000115524;9.86263E-08;0.018560787
Ghana;12;1445;4;70043.19981;1300.056939;30417858;4.7505E-05;1.31502E-07;0.018560787
Greece;1;0;0;188925.9959;9453.11229;10724599;0;0;0.050036059
Greece;2;4;0;188925.9959;9453.11229;10724599;3.72974E-07;0;0.050036059
Greece;3;1208;43;188925.9959;9453.11229;10724599;0.000112638;4.00947E-06;0.050036059
Greece;4;1364;96;188925.9959;9453.11229;10724599;0.000127184;8.95138E-06;0.050036059
Greece;5;339;36;188925.9959;9453.11229;10724599;3.16096E-05;3.35677E-06;0.050036059
Greece;6;475;16;188925.9959;9453.11229;10724599;4.42907E-05;1.4919E-06;0.050036059
Greece;7;1011;12;188925.9959;9453.11229;10724599;9.42693E-05;1.11892E-06;0.050036059
Greece;8;5733;59;188925.9959;9453.11229;10724599;0.000534565;5.50137E-06;0.050036059
Greece;9;7989;126;188925.9959;9453.11229;10724599;0.000744923;1.17487E-05;0.050036059
Greece;10;19073;232;188925.9959;9453.11229;10724599;0.001778435;2.16325E-05;0.050036059
Greece;11;67031;1701;188925.9959;9453.11229;10724599;0.00625021;0.000158607;0.050036059
Greece;12;20307;1304;188925.9959;9453.11229;10724599;0.001893497;0.00012159;0.050036059
Greenland;3;10;0;3076.015347;3.1067755;56660;0.000176491;0;0.00101
Greenland;4;1;0;3076.015347;3.1067755;56660;1.76491E-05;0;0.00101
Greenland;5;2;0;3076.015347;3.1067755;56660;3.52983E-05;0;0.00101
Greenland;6;0;0;3076.015347;3.1067755;56660;0;0;0.00101
Greenland;7;1;0;3076.015347;3.1067755;56660;1.76491E-05;0;0.00101
Greenland;8;0;0;3076.015347;3.1067755;56660;0;0;0.00101
Greenland;9;0;0;3076.015347;3.1067755;56660;0;0;0.00101
Greenland;10;3;0;3076.015347;3.1067755;56660;5.29474E-05;0;0.00101
Greenland;11;1;0;3076.015347;3.1067755;56660;1.76491E-05;0;0.00101
Greenland;12;1;0;3076.015347;3.1067755;56660;1.76491E-05;0;0.00101
Grenada;3;9;0;1043.414815;26.49899507;112002;8.03557E-05;0;0.025396414
Grenada;4;11;0;1043.414815;26.49899507;112002;9.82125E-05;0;0.025396414
Grenada;5;3;0;1043.414815;26.49899507;112002;2.67852E-05;0;0.025396414
Grenada;6;0;0;1043.414815;26.49899507;112002;0;0;0.025396414
Grenada;7;1;0;1043.414815;26.49899507;112002;8.92841E-06;0;0.025396414
Grenada;8;0;0;1043.414815;26.49899507;112002;0;0;0.025396414
Grenada;9;0;0;1043.414815;26.49899507;112002;0;0;0.025396414
Grenada;10;4;0;1043.414815;26.49899507;112002;3.57136E-05;0;0.025396414
Grenada;11;13;0;1043.414815;26.49899507;112002;0.000116069;0;0.025396414
Grenada;12;28;0;1043.414815;26.49899507;112002;0.000249996;0;0.025396414
Guatemala;3;36;1;77625.48698;2137.854798;17581476;2.04761E-06;5.6878E-08;0.02754063
Guatemala;4;549;15;77625.48698;2137.854798;17581476;3.1226E-05;8.53171E-07;0.02754063
Guatemala;5;4154;86;77625.48698;2137.854798;17581476;0.000236271;4.89151E-06;0.02754063
Guatemala;6;12670;644;77625.48698;2137.854798;17581476;0.000720645;3.66295E-05;0.02754063
Guatemala;7;31417;1121;77625.48698;2137.854798;17581476;0.001786938;6.37603E-05;0.02754063
Guatemala;8;25086;873;77625.48698;2137.854798;17581476;0.001426843;4.96545E-05;0.02754063
Guatemala;9;17056;498;77625.48698;2137.854798;17581476;0.000970112;2.83253E-05;0.02754063
Guatemala;10;16371;476;77625.48698;2137.854798;17581476;0.00093115;2.70739E-05;0.02754063
Guatemala;11;14632;452;77625.48698;2137.854798;17581476;0.00083224;2.57089E-05;0.02754063
Guatemala;12;7311;257;77625.48698;2137.854798;17581476;0.000415835;1.46177E-05;0.02754063
Guinea;3;16;0;14177.83582;148.435047;12771246;1.25281E-06;0;0.010469514
Guinea;4;1335;7;14177.83582;148.435047;12771246;0.000104532;5.48106E-07;0.010469514
Guinea;5;2355;16;14177.83582;148.435047;12771246;0.000184399;1.25281E-06;0.010469514
Guinea;6;1645;8;14177.83582;148.435047;12771246;0.000128805;6.26407E-07;0.010469514
Guinea;7;1891;15;14177.83582;148.435047;12771246;0.000148067;1.17451E-06;0.010469514
Guinea;8;2129;13;14177.83582;148.435047;12771246;0.000166703;1.01791E-06;0.010469514
Guinea;9;1263;7;14177.83582;148.435047;12771246;9.8894E-05;5.48106E-07;0.010469514
Guinea;10;1438;6;14177.83582;148.435047;12771246;0.000112597;4.69805E-07;0.010469514
Guinea;11;967;4;14177.83582;148.435047;12771246;7.5717E-05;3.13204E-07;0.010469514
Guinea;12;381;3;14177.83582;148.435047;12771246;2.98326E-05;2.34903E-07;0.010469514
Guinea-Bissau;3;2;0;1431.758243;9.856864755;1920917;1.04117E-06;0;0.006884448
Guinea-Bissau;4;75;1;1431.758243;9.856864755;1920917;3.90439E-05;5.20585E-07;0.006884448
Guinea-Bissau;5;1179;7;1431.758243;9.856864755;1920917;0.000613769;3.64409E-06;0.006884448
Guinea-Bissau;6;358;13;1431.758243;9.856864755;1920917;0.000186369;6.7676E-06;0.006884448
Guinea-Bissau;7;367;5;1431.758243;9.856864755;1920917;0.000191055;2.60292E-06;0.006884448
Guinea-Bissau;8;224;8;1431.758243;9.856864755;1920917;0.000116611;4.16468E-06;0.006884448
Guinea-Bissau;9;119;5;1431.758243;9.856864755;1920917;6.19496E-05;2.60292E-06;0.006884448
Guinea-Bissau;10;79;2;1431.758243;9.856864755;1920917;4.11262E-05;1.04117E-06;0.006884448
Guinea-Bissau;11;19;2;1431.758243;9.856864755;1920917;9.89111E-06;1.04117E-06;0.006884448
Guinea-Bissau;12;22;1;1431.758243;9.856864755;1920917;1.14529E-05;5.20585E-07;0.006884448
Guyana;3;8;1;5471.256595;173.3774973;782775;1.02201E-05;1.27751E-06;0.031688789
Guyana;4;70;7;5471.256595;173.3774973;782775;8.94254E-05;8.94254E-06;0.031688789
Guyana;5;74;4;5471.256595;173.3774973;782775;9.45355E-05;5.11003E-06;0.031688789
Guyana;6;83;0;5471.256595;173.3774973;782775;0.000106033;0;0.031688789
Guyana;7;166;8;5471.256595;173.3774973;782775;0.000212066;1.02201E-05;0.031688789
Guyana;8;833;17;5471.256595;173.3774973;782775;0.001064163;2.17176E-05;0.031688789
Guyana;9;1612;41;5471.256595;173.3774973;782775;0.00205934;5.23778E-05;0.031688789
Guyana;10;1297;46;5471.256595;173.3774973;782775;0.001656926;5.87653E-05;0.031688789
Guyana;11;1233;26;5471.256595;173.3774973;782775;0.001575165;3.32152E-05;0.031688789
Guyana;12;544;5;5471.256595;173.3774973;782775;0.000694963;6.38753E-06;0.031688789
Haiti;3;15;0;14508.21802;57.62973133;11263079;1.33179E-06;0;0.003972213
Haiti;4;61;6;14508.21802;57.62973133;11263079;5.41593E-06;5.32714E-07;0.003972213
Haiti;5;1789;35;14508.21802;57.62973133;11263079;0.000158838;3.1075E-06;0.003972213
Haiti;6;4068;64;14508.21802;57.62973133;11263079;0.00036118;5.68228E-06;0.003972213
Haiti;7;1479;56;14508.21802;57.62973133;11263079;0.000131314;4.972E-06;0.003972213
Haiti;8;797;40;14508.21802;57.62973133;11263079;7.07622E-05;3.55143E-06;0.003972213
Haiti;9;538;28;14508.21802;57.62973133;11263079;4.77667E-05;2.486E-06;0.003972213
Haiti;10;307;3;14508.21802;57.62973133;11263079;2.72572E-05;2.66357E-07;0.003972213
Haiti;11;210;0;14508.21802;57.62973133;11263079;1.8645E-05;0;0.003972213
Haiti;12;301;2;14508.21802;57.62973133;11263079;2.67245E-05;1.77571E-07;0.003972213
Honduras;3;141;7;23827.84081;745.424613;9746115;1.44673E-05;7.18235E-07;0.031283767
Honduras;4;630;64;23827.84081;745.424613;9746115;6.46411E-05;6.56672E-06;0.031283767
Honduras;5;4323;130;23827.84081;745.424613;9746115;0.000443561;1.33386E-05;0.031283767
Honduras;6;13724;284;23827.84081;745.424613;9746115;0.001408151;2.91398E-05;0.031283767
Honduras;7;22608;827;23827.84081;745.424613;9746115;0.002319694;8.48543E-05;0.031283767
Honduras;8;18748;546;23827.84081;745.424613;9746115;0.001923638;5.60223E-05;0.031283767
Honduras;9;15924;465;23827.84081;745.424613;9746115;0.001633882;4.77113E-05;0.031283767
Honduras;10;20790;346;23827.84081;745.424613;9746115;0.002133158;3.55013E-05;0.031283767
Honduras;11;11000;240;23827.84081;745.424613;9746115;0.001128655;2.46252E-05;0.031283767
Honduras;12;6471;66;23827.84081;745.424613;9746115;0.000663957;6.77193E-06;0.031283767
Hungary;3;492;16;157182.0453;7532.354754;9772756;5.0344E-05;1.6372E-06;0.047921216
Hungary;4;2283;296;157182.0453;7532.354754;9772756;0.000233609;3.02883E-05;0.047921216
Hungary;5;1092;212;157182.0453;7532.354754;9772756;0.000111739;2.1693E-05;0.047921216
Hungary;6;278;61;157182.0453;7532.354754;9772756;2.84464E-05;6.24184E-06;0.047921216
Hungary;7;360;11;157182.0453;7532.354754;9772756;3.68371E-05;1.12558E-06;0.047921216
Hungary;8;1456;18;157182.0453;7532.354754;9772756;0.000148986;1.84186E-06;0.047921216
Hungary;9;20500;151;157182.0453;7532.354754;9772756;0.002097668;1.54511E-05;0.047921216
Hungary;10;48860;985;157182.0453;7532.354754;9772756;0.004999613;0.00010079;0.047921216
Hungary;11;141801;3073;157182.0453;7532.354754;9772756;0.014509827;0.000314446;0.047921216
Hungary;12;66748;2307;157182.0453;7532.354754;9772756;0.006830008;0.000236064;0.047921216
Iceland;1;0;0;21694.67481;1794.549185;356991;0;0;0.082718418
Iceland;2;1;0;21694.67481;1794.549185;356991;2.80119E-06;0;0.082718418
Iceland;3;1085;2;21694.67481;1794.549185;356991;0.003039292;5.60238E-06;0.082718418
Iceland;4;711;8;21694.67481;1794.549185;356991;0.001991647;2.24095E-05;0.082718418
Iceland;5;9;0;21694.67481;1794.549185;356991;2.52107E-05;0;0.082718418
Iceland;6;16;0;21694.67481;1794.549185;356991;4.48191E-05;0;0.082718418
Iceland;7;50;0;21694.67481;1794.549185;356991;0.00014006;0;0.082718418
Iceland;8;233;0;21694.67481;1794.549185;356991;0.000652678;0;0.082718418
Iceland;9;590;0;21694.67481;1794.549185;356991;0.001652703;0;0.082718418
Iceland;10;2102;2;21694.67481;1794.549185;356991;0.005888104;5.60238E-06;0.082718418
Iceland;11;584;14;21694.67481;1794.549185;356991;0.001635896;3.92167E-05;0.082718418
Iceland;12;176;2;21694.67481;1794.549185;356991;0.00049301;5.60238E-06;0.082718418
India;1;1;0;2667687.952;27916.34331;1366417756;7.31841E-10;0;0.010464621
India;2;2;0;2667687.952;27916.34331;1366417756;1.46368E-09;0;0.010464621
India;3;1248;32;2667687.952;27916.34331;1366417756;9.13337E-07;2.34189E-08;0.010464621
India;4;31799;1042;2667687.952;27916.34331;1366417756;2.32718E-05;7.62578E-07;0.010464621
India;5;149093;4090;2667687.952;27916.34331;1366417756;0.000109112;2.99323E-06;0.010464621
India;6;384697;11729;2667687.952;27916.34331;1366417756;0.000281537;8.58376E-06;0.010464621
India;7;1072030;18854;2667687.952;27916.34331;1366417756;0.000784555;1.37981E-05;0.010464621
India;8;1982375;28722;2667687.952;27916.34331;1366417756;0.001450783;2.10199E-05;0.010464621
India;9;2604518;33028;2667687.952;27916.34331;1366417756;0.001906092;2.41712E-05;0.010464621
India;10;1911356;24144;2667687.952;27916.34331;1366417756;0.001398808;1.76696E-05;0.010464621
India;11;1294572;15498;2667687.952;27916.34331;1366417756;0.00094742;1.13421E-05;0.010464621
India;12;452409;6216;2667687.952;27916.34331;1366417756;0.000331091;4.54912E-06;0.010464621
Indonesia;1;0;0;1058688.935;17071.43341;270625567;0;0;0.01612507
Indonesia;2;0;0;1058688.935;17071.43341;270625567;0;0;0.01612507
Indonesia;3;1414;122;1058688.935;17071.43341;270625567;5.22493E-06;4.50807E-07;0.01612507
Indonesia;4;8357;662;1058688.935;17071.43341;270625567;3.08803E-05;2.44618E-06;0.01612507
Indonesia;5;16002;789;1058688.935;17071.43341;270625567;5.91297E-05;2.91547E-06;0.01612507
Indonesia;6;29319;1232;1058688.935;17071.43341;270625567;0.000108338;4.55242E-06;0.01612507
Indonesia;7;51244;2253;1058688.935;17071.43341;270625567;0.000189354;8.32516E-06;0.01612507
Indonesia;8;65717;2285;1058688.935;17071.43341;270625567;0.000242834;8.4434E-06;0.01612507
Indonesia;9;110671;3258;1058688.935;17071.43341;270625567;0.000408945;1.20388E-05;0.01612507
Indonesia;10;124221;3181;1058688.935;17071.43341;270625567;0.000459014;1.17542E-05;0.01612507
Indonesia;11;127321;3033;1058688.935;17071.43341;270625567;0.000470469;1.12074E-05;0.01612507
Indonesia;12;83554;2004;1058688.935;17071.43341;270625567;0.000308744;7.40507E-06;0.01612507
Iran;1;0;0;239735.5711;6672.254919;82913893;0;0;0.027831727
Iran;2;388;34;239735.5711;6672.254919;82913893;4.67955E-06;4.10064E-07;0.027831727
Iran;3;41107;2723;239735.5711;6672.254919;82913893;0.000495779;3.28413E-05;0.027831727
Iran;4;52162;3200;239735.5711;6672.254919;82913893;0.00062911;3.85943E-05;0.027831727
Iran;5;55293;1777;239735.5711;6672.254919;82913893;0.000666873;2.14319E-05;0.027831727
Iran;6;76255;2936;239735.5711;6672.254919;82913893;0.000919689;3.54102E-05;0.027831727
Iran;7;76325;5899;239735.5711;6672.254919;82913893;0.000920533;7.11461E-05;0.027831727
Iran;8;72040;4893;239735.5711;6672.254919;82913893;0.000868853;5.9013E-05;0.027831727
Iran;9;80067;4524;239735.5711;6672.254919;82913893;0.000965664;5.45626E-05;0.027831727
Iran;10;151315;8492;239735.5711;6672.254919;82913893;0.001824966;0.00010242;0.027831727
Iran;11;343797;13397;239735.5711;6672.254919;82913893;0.004146434;0.000161577;0.027831727
Iran;12;159520;4321;239735.5711;6672.254919;82913893;0.001923924;5.21143E-05;0.027831727
Iraq;1;0;0;184369.7973;2440.66894;39309789;0;0;0.0132379
Iraq;2;7;0;184369.7973;2440.66894;39309789;1.78073E-07;0;0.0132379
Iraq;3;623;46;184369.7973;2440.66894;39309789;1.58485E-05;1.17019E-06;0.0132379
Iraq;4;1373;46;184369.7973;2440.66894;39309789;3.49277E-05;1.17019E-06;0.0132379
Iraq;5;4176;103;184369.7973;2440.66894;39309789;0.000106233;2.62021E-06;0.0132379
Iraq;6;40972;1644;184369.7973;2440.66894;39309789;0.001042285;4.18216E-05;0.0132379
Iraq;7;74112;2832;184369.7973;2440.66894;39309789;0.001885332;7.20431E-05;0.0132379
Iraq;8;109914;2288;184369.7973;2440.66894;39309789;0.002796097;5.82043E-05;0.0132379
Iraq;9;127113;2163;184369.7973;2440.66894;39309789;0.003233622;5.50245E-05;0.0132379
Iraq;10;112343;1740;184369.7973;2440.66894;39309789;0.002857889;4.42638E-05;0.0132379
Iraq;11;79802;1362;184369.7973;2440.66894;39309789;0.00203008;3.46479E-05;0.0132379
Iraq;12;24199;355;184369.7973;2440.66894;39309789;0.000615597;9.03083E-06;0.0132379
Ireland;1;0;0;425852.2819;24005.15669;4904240;0;0;0.05636968
Ireland;2;0;0;425852.2819;24005.15669;4904240;0;0;0.05636968
Ireland;3;2910;54;425852.2819;24005.15669;4904240;0.000593364;1.10109E-05;0.05636968
Ireland;4;17343;1136;425852.2819;24005.15669;4904240;0.003536328;0.000231636;0.05636968
Ireland;5;4676;460;425852.2819;24005.15669;4904240;0.000953461;9.37964E-05;0.05636968
